code,obs_train,alpha_daily_train,alpha_annual_train,alpha_t_train,alpha_pvalue_train,beta_train,beta_pvalue_train,r2_train,stock_total_return_train,market_total_return_train,alpha_rank_train,obs_test,alpha_daily_test,alpha_annual_test,alpha_t_test,alpha_pvalue_test,beta_test,beta_pvalue_test,r2_test,stock_total_return_test,market_total_return_test,alpha_rank_test,is_train_top20,is_future_top20,rank_change,alpha_change
sh.600519,729,0.0010779955783442449,0.2716548857427497,1.8934069411636227,0.058700603284292246,1.053305606487696,1.704115604294785e-93,0.439586918302472,2.422484890981334,0.6636858295995842,11,726,-2.5056467327169128e-05,-0.00631422976644662,-0.057346016684454375,0.95428538734963,1.003190172850328,2.1706841335987055e-112,0.5041508594838539,-0.2565853658536582,-0.20351951946627433,35,True,False,24,-0.27796911550919634
sh.600196,729,0.0008496790898155892,0.21411913063352847,0.8071701510777954,0.4198324530850228,0.9553640174969293,3.7111533226935644e-29,0.15879402822565725,1.27099767981439,0.6636858295995842,12,726,-0.00045785155747451344,-0.11537859248357739,-0.6269715805185051,0.5308755180913216,0.9322992805838964,6.389354601484695e-45,0.23917650241717303,-0.49223539027380525,-0.20351951946627433,46,True,False,34,-0.32949772311710585
sh.600406,729,0.000772558986605546,0.19468486462459758,0.8292132134877235,0.4072559399342426,0.8790049694400057,3.517293866163532e-31,0.16943371131594065,1.2091611479028739,0.6636858295995842,13,726,-0.0002389778900611279,-0.06022242829540423,-0.33238443519627725,0.739695200076727,0.7422958727077777,2.8784734982276293e-31,0.17052917640039877,-0.36997252060954167,-0.20351951946627433,43,True,False,30,-0.2549072929200018
sh.600031,729,0.0007580396339559745,0.19102598775690557,1.0291373707308915,0.3037573931876934,1.314522420565221,1.3662735695690675e-88,0.4219370907510339,1.8322981366459716,0.6636858295995842,14,726,5.969552447356099e-05,0.01504327216733737,0.1036119330122618,0.9175060108572928,1.164261700122092,2.1175220122771473e-93,0.44059589982559577,-0.27719298245614055,-0.20351951946627433,33,True,False,19,-0.1759827155895682
sh.600010,729,0.0007337588508022669,0.18490723040217125,0.7515471553052456,0.45256665190705425,0.634818449491813,2.470323921643169e-16,0.08833148544514147,0.8979591836734657,0.6636858295995842,15,726,-0.00013542664690266898,-0.03412751501947258,-0.21367659503862432,0.8308594226165529,0.9232608742898631,6.320046796837746e-56,0.2904232940443976,-0.33333333333333615,-0.20351951946627433,38,True,False,23,-0.21903474542164383
sh.600690,729,0.0004698021780115385,0.11839014885890771,0.6843005454574866,0.49400347630669783,1.163297080798764,7.126271833948056e-82,0.3968597429616283,1.2091648189209088,0.6636858295995842,16,726,0.0003238848074780286,0.0816189714844632,0.5889293347318143,0.5560923761469898,0.9286410873478572,6.330363906530181e-71,0.35481546217187776,-0.047507527601205024,-0.20351951946627433,24,True,False,8,-0.036771177374444505
sh.600036,729,0.0003777676866572355,0.09519745703762335,0.71594557712949,0.4742548459478747,0.9335584034001566,1.9191176477497496e-87,0.417727689438937,0.9824989824989796,0.6636858295995842,17,726,0.00011843175642844507,0.029844802619968157,0.2305794543839972,0.817706668822686,1.0122525086990084,5.664984905809249e-90,0.42828888819145816,-0.1931841510983392,-0.20351951946627433,32,True,False,15,-0.0653526544176552
sh.600900,729,0.0003736416152108094,0.09415768703312397,0.8597009292704246,0.39023731618892576,0.23557706532618009,5.9660344292157905e-12,0.06308474724758562,0.4721141374837827,0.6636858295995842,18,726,0.0004468863890630177,0.11261537004388046,1.0535499532201593,0.2924404848854769,0.24358285857855974,2.4000501553288442e-11,0.05980078896196539,0.30176211453744584,-0.20351951946627433,20,True,True,2,0.018457683010756495
sh.600887,729,0.0002593919654013018,0.06536677528112805,0.4298326814067464,0.6674447277960597,1.0236985388342763,5.1330585534219363e-82,0.3974027519229657,0.8443060498220676,0.6636858295995842,19,726,-9.743320115411546e-05,-0.024553166690837097,-0.22464394630410978,0.8223196586003136,0.9040595958115478,8.87487526876108e-98,0.45593217229419625,-0.27206946454413683,-0.20351951946627433,37,True,False,18,-0.08991994197196515
sh.601088,729,5.150485771896488e-05,0.01297922414517915,0.07405434560898941,0.9409875130652965,0.5774796251501549,5.521552917411437e-25,0.1364407013563652,0.26730444569499445,0.6636858295995842,20,726,0.0011582316587766003,0.2918743780117033,1.666793723972825,0.0959879282451752,0.4087753958887997,8.076606869866434e-12,0.06256900253398057,0.9307282415630567,-0.20351951946627433,3,True,True,-17,0.27889515386652414
